alias,category,variant,nation,service_date,hullnumber
usn_cg_leahy,vessels,Variant9,US,1982|1993,usn_cg-24
usn_cg_leahy_68,vessels,Default,US,1962|1980,transparent
usn_cg_leahy_68,vessels,Variant1,US,1962|1980,usn_cg-16
usn_cg_leahy_68,vessels,Variant2,US,1963|1978,usn_cg-17
usn_cg_leahy_68,vessels,Variant3,US,1963|1979,usn_cg-18
usn_cg_leahy_68,vessels,Variant4,US,1963|1980,usn_cg-19
usn_cg_leahy_68,vessels,Variant5,US,1964|1980,usn_cg-20
usn_cg_leahy_68,vessels,Variant6,US,1963|1981,usn_cg-21
usn_cg_leahy_68,vessels,Variant7,US,1963|1981,usn_cg-22
usn_cg_leahy_68,vessels,Variant8,US,1963|1981,usn_cg-23
usn_cg_leahy_68,vessels,Variant9,US,1964|1980,usn_cg-24
usn_cg_ticonderoga,vessels,Default,US,1983|2004,transparent
usn_cg_ticonderoga,vessels,Variant1,US,1983|2004,usn_cg-47
usn_cg_ticonderoga,vessels,Variant2,US,1984|2004,usn_cg-48
usn_cg_ticonderoga,vessels,Variant3,US,1985|2005,usn_cg-49
usn_cg_ticonderoga,vessels,Variant4,US,1986|2004,usn_cg-50
usn_cg_ticonderoga,vessels,Variant5,US,1987|2005,usn_cg-51
usn_cgn_alaska,vessels,Default,US,1982,transparent
usn_cgn_alaska,vessels,Variant1,US,1982,usn_cgn-42
usn_cgn_alaska,vessels,Variant2,US,1984,usn_cgn-43
usn_cgn_alaska,vessels,Variant3,US,1985,usn_cgn-44
usn_cgn_alaska,vessels,Variant4,US,1986,usn_cgn-45
usn_cgn_california,vessels,Default,US,1974|1999,transparent
usn_cgn_california,vessels,Variant1,US,1974|1999,usn_cgn-36
usn_cgn_california,vessels,Variant2,US,1975|1999,usn_cgn-37
usn_cgn_long_beach_73,vessels,Default,US,1973|1980,transparent
usn_cgn_long_beach_73,vessels,Variant1,US,1973|1980,usn_cgn-9
usn_cgn_long_beach_83,vessels,Default,US,1983|1994,transparent
usn_cgn_long_beach_83,vessels,Variant1,US,1983|1994,usn_cgn-9
usn_cgn_virginia,vessels,Default,US,1985|1994,transparent
usn_cgn_virginia,vessels,Variant1,US,1985|1994,usn_cgn-38
usn_cgn_virginia,vessels,Variant2,US,1985|1993,usn_cgn-39
usn_cgn_virginia,vessels,Variant3,US,1985|1997,usn_cgn-40
usn_cgn_virginia,vessels,Variant4,US,1985|1998,usn_cgn-41
usn_clg_oklahoma_city,vessels,Default,US,1958|1970,transparent
usn_clg_oklahoma_city,vessels,Variant1,US,1958|1970,usn_clg-3
usn_clg_oklahoma_city,vessels,Variant2,US,1960|1976,usn_clg-4
usn_clg_oklahoma_city,vessels,Variant3,US,1960|1979,usn_clg-5
usn_cv_america_79,vessels,Default,US,1977|1996,transparent
usn_cv_america_79,vessels,Variant1,US,1977|1996,usn_cv_066
usn_cv_forrestal_75,vessels,Default,US,1968|1993,transparent
usn_cv_forrestal_75,vessels,Variant1,US,1968|1993,usn_cv_059
usn_cv_forrestal_75,vessels,Variant2,US,1973|1994,usn_cv_060
usn_cv_forrestal_75,vessels,Variant3,US,1971|1993,usn_cv_061
usn_cv_forrestal_75,vessels,Variant4,US,1972|1998,usn_cv_062
usn_cv_kitty_hawk,vessels,Default,US,1983|2009,transparent
usn_cv_kitty_hawk,vessels,Variant1,US,1983|2009,usn_cv_063
usn_cv_kitty_hawk,vessels,Variant2,US,1983|2003,usn_cv_064
usn_cvn_enterprise,vessels,Default,US,1967|1978,transparent
usn_cvn_enterprise,vessels,Variant1,US,1967|1978,usn_cvn_065
usn_cvn_nimitz,vessels,Default,US,1983,transparent
usn_cvn_nimitz,vessels,Variant1,US,1983,usn_cvn_068
usn_cvn_nimitz,vessels,Variant2,US,1987,usn_cvn_069
usn_dd_gearing,vessels,Default,US,1959|1973,transparent
usn_dd_gearing,vessels,Variant1,US,1959|1973,usn_dd-710
usn_dd_gearing,vessels,Variant2,US,1959|1972,usn_dd-711
usn_dd_gearing,vessels,Variant3,US,1959|1978,usn_dd-714
usn_dd_gearing,vessels,Variant4,US,1959|1976,usn_dd-715
usn_dd_gearing,vessels,Variant5,US,1959|1976,usn_dd-716
usn_dd_gearing,vessels,Variant6,US,1959|1975,usn_dd-717
usn_dd_gearing,vessels,Variant7,US,1959|1979,usn_dd-718
usn_dd_gearing,vessels,Variant8,US,1959|1975,usn_dd-719
usn_dd_gearing,vessels,Variant9,US,1959|1981,usn_dd-743
usn_dd_gearing,vessels,Variant10,US,1959|1983,usn_dd-763
usn_dd_gearing,vessels,Variant11,US,1959|1975,usn_dd-782
usn_dd_gearing,vessels,Variant12,US,1959|1976,usn_dd-783
usn_dd_gearing,vessels,Variant13,US,1959|1981,usn_dd-784
usn_dd_gearing,vessels,Variant14,US,1960|1980,usn_dd-785
usn_dd_gearing,vessels,Variant15,US,1960|1973,usn_dd-787
usn_dd_gearing,vessels,Variant16,US,1960|1979,usn_dd-788
usn_dd_gearing,vessels,Variant17,US,1960|1973,usn_dd-789
usn_dd_gearing,vessels,Variant18,US,1960|1979,usn_dd-806
usn_dd_gearing,vessels,Variant19,US,1960|1973,usn_dd-808
usn_dd_gearing,vessels,Variant20,US,1960|1981,usn_dd-817
usn_dd_gearing,vessels,Variant21,US,1960|1976,usn_dd-818
usn_dd_gearing,vessels,Variant22,US,1960|1976,usn_dd-819
usn_dd_gearing,vessels,Variant23,US,1960|1977,usn_dd-820
usn_dd_gearing,vessels,Variant24,US,1960|1981,usn_dd-821
usn_dd_gearing,vessels,Variant25,US,1960|1980,usn_dd-822
usn_dd_gearing,vessels,Variant26,US,1960|1970,usn_dd-823
usn_dd_gearing,vessels,Variant27,US,1960|1977,usn_dd-824
usn_dd_gearing,vessels,Variant28,US,1960|1981,usn_dd-825
usn_dd_gearing,vessels,Variant29,US,1960|1978,usn_dd-827
usn_dd_gearing,vessels,Variant30,US,1960|1979,usn_dd-829
usn_dd_gearing,vessels,Variant31,US,1960|1973,usn_dd-832
usn_dd_gearing,vessels,Variant32,US,1960|1970,usn_dd-833
usn_dd_gearing,vessels,Variant33,US,1960|1979,usn_dd-835
usn_dd_gearing,vessels,Variant34,US,1960|1976,usn_dd-836
usn_dd_gearing,vessels,Variant35,US,1960|1977,usn_dd-837
usn_dd_gearing,vessels,Variant36,US,1960|1977,usn_dd-839
usn_dd_gearing,vessels,Variant37,US,1960|1976,usn_dd-840
usn_dd_gearing,vessels,Variant38,US,1960|1980,usn_dd-842
usn_dd_gearing,vessels,Variant39,US,1960|1972,usn_dd-843
usn_dd_gearing,vessels,Variant40,US,1961|1975,usn_dd-846
usn_dd_gearing,vessels,Variant41,US,1961|1974,usn_dd-847
usn_dd_gearing,vessels,Variant42,US,1961|1976,usn_dd-849
usn_dd_gearing,vessels,Variant43,US,1961|1973,usn_dd-850
usn_dd_gearing,vessels,Variant44,US,1961|1973,usn_dd-851
usn_dd_gearing,vessels,Variant45,US,1961|1976,usn_dd-852
usn_dd_gearing,vessels,Variant46,US,1961|1973,usn_dd-853
usn_dd_gearing,vessels,Variant47,US,1961|1982,usn_dd-862
usn_dd_gearing,vessels,Variant48,US,1961|1982,usn_dd-863
usn_dd_gearing,vessels,Variant49,US,1961|1983,usn_dd-864
usn_dd_gearing,vessels,Variant50,US,1961|1974,usn_dd-865
usn_dd_gearing,vessels,Variant51,US,1961|1982,usn_dd-866
usn_dd_gearing,vessels,Variant52,US,1961|1976,usn_dd-868
usn_dd_gearing,vessels,Variant53,US,1961|1973,usn_dd-869
usn_dd_gearing,vessels,Variant54,US,1961|1970,usn_dd-870
usn_dd_gearing,vessels,Variant55,US,1961|1980,usn_dd-871
usn_dd_gearing,vessels,Variant56,US,1961|1979,usn_dd-872
usn_dd_gearing,vessels,Variant57,US,1961|1979,usn_dd-873
usn_dd_gearing,vessels,Variant58,US,1961|1973,usn_dd-875
usn_dd_gearing,vessels,Variant59,US,1961|1980,usn_dd-876
usn_dd_gearing,vessels,Variant60,US,1961|1976,usn_dd-878
usn_dd_gearing,vessels,Variant61,US,1961|1973,usn_dd-879
usn_dd_gearing,vessels,Variant62,US,1961|1981,usn_dd-880
usn_dd_gearing,vessels,Variant63,US,1961|1977,usn_dd-881
usn_dd_gearing,vessels,Variant64,US,1961|1972,usn_dd-882
usn_dd_gearing,vessels,Variant65,US,1961|1981,usn_dd-883
usn_dd_gearing,vessels,Variant66,US,1961|1973,usn_dd-884
usn_dd_gearing,vessels,Variant67,US,1961|1979,usn_dd-885
usn_dd_gearing,vessels,Variant68,US,1962|1982,usn_dd-886
usn_dd_gearing,vessels,Variant69,US,1962|1973,usn_dd-887
usn_dd_gearing,vessels,Variant70,US,1962|1972,usn_dd-888
usn_dd_gearing,vessels,Variant71,US,1962|1973,usn_dd-889
usn_dd_gearing,vessels,Variant72,Turkey,,tu_d-348
usn_dd_gearing,vessels,Variant73,Turkey,,transparent
usn_dd_gearing_fram2,vessels,Default,US,1959|1970,transparent
usn_dd_gearing_fram2,vessels,Variant1,US,1959|1970,usn_dd-713
usn_dd_gearing_fram2,vessels,Variant2,US,1959|1971,usn_dd-742
usn_dd_gearing_fram2,vessels,Variant3,US,1960|1972,usn_dd-764
usn_dd_gearing_fram2,vessels,Variant4,US,1960|1972,usn_dd-765
usn_dd_gearing_fram2,vessels,Variant5,US,1960|1972,usn_dd-805
usn_dd_gearing_fram2,vessels,Variant6,US,1961|1970,usn_dd-807
usn_dd_gearing_fram2,vessels,Variant7,US,1961|1972,usn_dd-830
usn_dd_gearing_fram2,vessels,Variant8,US,1962|1969,usn_dd-831
usn_dd_gearing_fram2,vessels,Variant9,US,1962|1969,usn_dd-834
usn_dd_gearing_fram2,vessels,Variant10,US,1962|1970,usn_dd-838
usn_dd_gearing_fram2,vessels,Variant11,US,1963|1970,usn_dd-858
usn_dd_gearing_fram2,vessels,Variant12,US,1963|1970,usn_dd-859
usn_dd_gearing_fram2,vessels,Variant13,US,1964|1973,usn_dd-860
usn_dd_gearing_fram2,vessels,Variant14,US,1964|1971,usn_dd-861
usn_dd_gearing_fram2,vessels,Variant15,US,1965|1970,usn_dd-874
usn_dd_gearing_fram2,vessels,Variant16,US,1965|1973,usn_dd-877
usn_dd_gearing_fram2,vessels,Variant17,Turkey,,transparent
usn_dd_gearing_fram2,vessels,Variant18,Turkey,,transparent
usn_dd_gearing_fram2_mod,vessels,Default,Vietnam,1945|1990,transparent
usn_dd_gearing_fram2_mod,vessels,Variant1,Vietnam,,nv_hq-4
usn_dd_gearing_fram2_mod,vessels,Variant2,Vietnam,,nv_hq-5
usn_dd_spruance,vessels,Default,US,1975|2005,transparent
usn_dd_spruance,vessels,Variant1,US,1975|1986,usn_dd-963
usn_dd_spruance,vessels,Variant2,US,1976|1987,usn_dd-964
usn_dd_spruance,vessels,Variant3,US,1976|1994,usn_dd-965
usn_dd_spruance,vessels,Variant4,US,1976|1987,usn_dd-966
usn_dd_spruance,vessels,Variant5,US,1977|1987,usn_dd-967
usn_dd_spruance,vessels,Variant6,US,1977|1990,usn_dd-968
usn_dd_spruance,vessels,Variant7,US,1977|1991,usn_dd-969
usn_dd_spruance,vessels,Variant8,US,1977|1989,usn_dd-970
usn_dd_spruance,vessels,Variant9,US,1977|1987,usn_dd-971
usn_dd_spruance,vessels,Variant10,US,1978|1992,usn_dd-972
usn_dd_spruance,vessels,Variant11,US,1978|1989,usn_dd-973
usn_dd_spruance,vessels,Variant12,US,1978|1984,usn_dd-974
usn_dd_spruance,vessels,Variant13,US,1977|1987,usn_dd-975
usn_dd_spruance,vessels,Variant14,US,1978|1979,usn_dd-976
usn_dd_spruance,vessels,Variant15,US,1978|1990,usn_dd-977
usn_dd_spruance,vessels,Variant16,US,1978|1990,usn_dd-978
usn_dd_spruance,vessels,Variant17,US,1978|1984,usn_dd-979
usn_dd_spruance,vessels,Variant18,US,1978|1991,usn_dd-980
usn_dd_spruance,vessels,Variant19,US,1979|1989,usn_dd-981
usn_dd_spruance,vessels,Variant20,US,1979|1995,usn_dd-982
usn_dd_spruance,vessels,Variant21,US,1979|1984,usn_dd-983
usn_dd_spruance,vessels,Variant22,US,1979|1984,usn_dd-984
usn_dd_spruance,vessels,Variant23,US,1979|1993,usn_dd-985
usn_dd_spruance,vessels,Variant24,US,1979|1998,usn_dd-986
usn_dd_spruance,vessels,Variant25,US,1979|1993,usn_dd-987
usn_dd_spruance,vessels,Variant26,US,1980|1994,usn_dd-988
usn_dd_spruance,vessels,Variant27,US,1980|1984,usn_dd-989
usn_dd_spruance,vessels,Variant28,US,1980|1985,usn_dd-990
usn_dd_spruance,vessels,Variant29,US,1980|1986,usn_dd-991
usn_dd_spruance,vessels,Variant30,US,1980|1994,usn_dd-992
usn_dd_spruance,vessels,Variant31,US,1983|1991,usn_dd-997
usn_dd_spruance_abl,vessels,Default,US,1975|2005,transparent
usn_dd_spruance_abl,vessels,Variant1,US,1985|1998,usn_dd-974
usn_dd_spruance_abl,vessels,Variant2,US,1980|1998,usn_dd-976
usn_dd_spruance_abl,vessels,Variant3,US,1985|1998,usn_dd-979
usn_dd_spruance_abl,vessels,Variant4,US,1985|1998,usn_dd-983
usn_dd_spruance_abl,vessels,Variant5,US,1985|1998,usn_dd-984
usn_dd_spruance_abl,vessels,Variant6,US,1985|1994,usn_dd-989
usn_dd_spruance_abl,vessels,Variant7,US,1986|1998,usn_dd-990
usn_ddg_adams_early,vessels,Default,US,1980|1990,transparent
usn_ddg_adams_early,vessels,Variant1,US,1980|1990,usn_ddg-2
usn_ddg_adams_early,vessels,Variant2,US,1980|1990,usn_ddg-3
usn_ddg_adams_early,vessels,Variant3,US,1980|1990,usn_ddg-4
usn_ddg_adams_early,vessels,Variant4,US,1980|1989,usn_ddg-5
usn_ddg_adams_early,vessels,Variant5,US,1980|1990,usn_ddg-6
usn_ddg_adams_early,vessels,Variant6,US,1980|1989,usn_ddg-7
usn_ddg_adams_early,vessels,Variant7,US,1980|1991,usn_ddg-8
usn_ddg_adams_early,vessels,Variant8,US,1980|1990,usn_ddg-9
usn_ddg_adams_early,vessels,Variant9,US,1980|1991,usn_ddg-10
usn_ddg_adams_early,vessels,Variant10,US,1980|1989,usn_ddg-11
usn_ddg_adams_early,vessels,Variant11,US,1980|1991,usn_ddg-12
usn_ddg_adams_early,vessels,Variant12,US,1980|1990,usn_ddg-13
usn_ddg_adams_early,vessels,Variant13,US,1980|1991,usn_ddg-14
usn_ddg_adams_early_68,vessels,Default,US,1960|1979,transparent
usn_ddg_adams_early_68,vessels,Variant1,US,1960|1979,usn_ddg-2
usn_ddg_adams_early_68,vessels,Variant2,US,1961|1979,usn_ddg-3
usn_ddg_adams_early_68,vessels,Variant3,US,1962|1979,usn_ddg-4
usn_ddg_adams_early_68,vessels,Variant4,US,1962|1979,usn_ddg-5
usn_ddg_adams_early_68,vessels,Variant5,US,1962|1979,usn_ddg-6
usn_ddg_adams_early_68,vessels,Variant6,US,1960|1979,usn_ddg-7
usn_ddg_adams_early_68,vessels,Variant7,US,1961|1979,usn_ddg-8
usn_ddg_adams_early_68,vessels,Variant8,US,1961|1979,usn_ddg-9
usn_ddg_adams_early_68,vessels,Variant9,US,1961|1979,usn_ddg-10
usn_ddg_adams_early_68,vessels,Variant10,US,1961|1979,usn_ddg-11
usn_ddg_adams_early_68,vessels,Variant11,US,1961|1979,usn_ddg-12
usn_ddg_adams_early_68,vessels,Variant12,US,1962|1979,usn_ddg-13
usn_ddg_adams_early_68,vessels,Variant13,US,1962|1979,usn_ddg-14
usn_ddg_adams_late,vessels,Default,US,1980|1991,transparent
usn_ddg_adams_late,vessels,Variant1,US,1980|1992,usn_ddg-15
usn_ddg_adams_late,vessels,Variant2,US,1980|1990,usn_ddg-16
usn_ddg_adams_late,vessels,Variant3,US,1980|1990,usn_ddg-17
usn_ddg_adams_late,vessels,Variant4,US,1980|1991,usn_ddg-18
usn_ddg_adams_late,vessels,Variant5,US,1980|1991,usn_ddg-19
usn_ddg_adams_late,vessels,Variant6,US,1980|1993,usn_ddg-20
usn_ddg_adams_late,vessels,Variant7,US,1980|1990,usn_ddg-21
usn_ddg_adams_late,vessels,Variant8,US,1980|1991,usn_ddg-22
usn_ddg_adams_late,vessels,Variant9,US,1980|1990,usn_ddg-23
usn_ddg_adams_late,vessels,Variant10,US,1980|1992,usn_ddg-24
usn_ddg_adams_late_68,vessels,Default,US,1962|1979,transparent
usn_ddg_adams_late_68,vessels,Variant1,US,1962|1979,usn_ddg-15
usn_ddg_adams_late_68,vessels,Variant2,US,1963|1979,usn_ddg-16
usn_ddg_adams_late_68,vessels,Variant3,US,1963|1979,usn_ddg-17
usn_ddg_adams_late_68,vessels,Variant4,US,1962|1979,usn_ddg-18
usn_ddg_adams_late_68,vessels,Variant5,US,1963|1979,usn_ddg-19
usn_ddg_adams_late_68,vessels,Variant6,US,1963|1979,usn_ddg-20
usn_ddg_adams_late_68,vessels,Variant7,US,1964|1979,usn_ddg-21
usn_ddg_adams_late_68,vessels,Variant8,US,1964|1979,usn_ddg-22
usn_ddg_adams_late_68,vessels,Variant9,US,1964|1979,usn_ddg-23
usn_ddg_adams_late_68,vessels,Variant10,US,1964|1979,usn_ddg-24
usn_ddg_coontz,vessels,Default,US,1975|1989,transparent
usn_ddg_coontz,vessels,Variant1,US,1975|1989,usn_ddg-37
usn_ddg_coontz,vessels,Variant2,US,1975|1991,usn_ddg-38
usn_ddg_coontz,vessels,Variant3,US,1975|1992,usn_ddg-39
usn_ddg_coontz,vessels,Variant4,US,1975|1989,usn_ddg-40
usn_ddg_coontz,vessels,Variant5,US,1975|1991,usn_ddg-41
usn_ddg_coontz,vessels,Variant6,US,1975|1993,usn_ddg-42
usn_ddg_coontz,vessels,Variant7,US,1975|1992,usn_ddg-43
usn_ddg_coontz,vessels,Variant8,US,1975|1991,usn_ddg-44
usn_ddg_coontz,vessels,Variant9,US,1975|1990,usn_ddg-45
usn_ddg_coontz,vessels,Variant10,US,1975|1991,usn_ddg-46
usn_ddg_coontz_68,vessels,Default,US,1968|1974,transparent
usn_ddg_coontz_68,vessels,Variant1,US,1968|1974,usn_dlg-6
usn_ddg_coontz_68,vessels,Variant2,US,1968|1974,usn_dlg-7
usn_ddg_coontz_68,vessels,Variant3,US,1968|1974,usn_dlg-8
usn_ddg_coontz_68,vessels,Variant4,US,1968|1974,usn_dlg-9
usn_ddg_coontz_68,vessels,Variant5,US,1968|1974,usn_dlg-10
usn_ddg_coontz_68,vessels,Variant6,US,1968|1974,usn_dlg-11
usn_ddg_coontz_68,vessels,Variant7,US,1968|1974,usn_dlg-12
usn_ddg_coontz_68,vessels,Variant8,US,1968|1974,usn_dlg-13
usn_ddg_coontz_68,vessels,Variant9,US,1968|1974,usn_dlg-14
usn_ddg_coontz_68,vessels,Variant10,US,1968|1974,usn_dlg-15
usn_ddg_kidd,vessels,Default,US,1981|1998,transparent
usn_ddg_kidd,vessels,Variant1,US,1981|1998,usn_dd-993
usn_ddg_kidd,vessels,Variant2,US,1981|1998,usn_dd-994
usn_ddg_kidd,vessels,Variant3,US,1981|1998,usn_dd-995
usn_ddg_kidd,vessels,Variant4,US,1982|1999,usn_dd-996
usn_ddg_mahan,vessels,Default,US,1980|1993,usn_ddg-42
usn_ddg_mahan,vessels,Variant1,US,1980|1993,usn_ddg-42
usn_ff_garcia,vessels,Default,US,1964|1989,transparent
usn_ff_garcia,vessels,Variant1,US,1964|1989,usn_ff-1040
usn_ff_garcia,vessels,Variant2,US,1965|1988,usn_ff-1041
usn_ff_garcia,vessels,Variant3,US,1965|1988,usn_ff-1043
usn_ff_garcia,vessels,Variant4,US,1965|1989,usn_ff-1044
usn_ff_garcia,vessels,Variant5,US,1965|1989,usn_ff-1045
usn_ff_garcia,vessels,Variant6,US,1966|1989,usn_ff-1047
usn_ff_garcia,vessels,Variant7,US,1968|1988,usn_ff-1048
usn_ff_garcia,vessels,Variant8,US,1967|1989,usn_ff-1049
usn_ff_garcia,vessels,Variant9,US,1968|1989,usn_ff-1050
usn_ff_garcia,vessels,Variant10,US,1968|1988,usn_ff-1051
usn_ff_knox,vessels,Default,US,,transparent
usn_ff_knox,vessels,Variant1,US,1980|1992,usn_ff-1052
usn_ff_knox,vessels,Variant2,US,1981|1991,usn_ff-1053
usn_ff_knox,vessels,Variant3,US,1981|1991,usn_ff-1054
usn_ff_knox,vessels,Variant4,US,1981|1991,usn_ff-1055
usn_ff_knox,vessels,Variant5,US,1980|1992,usn_ff-1056
usn_ff_knox,vessels,Variant6,US,1980|1992,usn_ff-1057
usn_ff_knox,vessels,Variant7,US,1981|1991,usn_ff-1058
usn_ff_knox,vessels,Variant8,US,1981|1991,usn_ff-1059
usn_ff_knox,vessels,Variant9,US,1981|1991,usn_ff-1060
usn_ff_knox,vessels,Variant10,US,1981|1991,usn_ff-1061
usn_ff_knox,vessels,Variant11,US,1980|1992,usn_ff-1062
usn_ff_knox,vessels,Variant12,US,1983|1993,usn_ff-1063
usn_ff_knox,vessels,Variant13,US,1983|1993,usn_ff-1064
usn_ff_knox,vessels,Variant14,US,1980|1992,usn_ff-1065
usn_ff_knox,vessels,Variant15,US,1980|1992,usn_ff-1066
usn_ff_knox,vessels,Variant16,US,1980|1992,usn_ff-1067
usn_ff_knox,vessels,Variant17,US,1980|1992,usn_ff-1068
usn_ff_knox,vessels,Variant18,US,1981|1991,usn_ff-1069
usn_ff_knox,vessels,Variant19,US,1981|1991,usn_ff-1070
usn_ff_knox,vessels,Variant20,US,1981|1991,usn_ff-1071
usn_ff_knox,vessels,Variant21,US,1980|1992,usn_ff-1072
usn_ff_knox,vessels,Variant22,US,1980|1992,usn_ff-1073
usn_ff_knox,vessels,Variant23,US,1980|1992,usn_ff-1074
usn_ff_knox,vessels,Variant24,US,1983|1993,usn_ff-1075
usn_ff_knox,vessels,Variant25,US,1983|1993,usn_ff-1076
usn_ff_knox,vessels,Variant26,US,1979|1994,usn_ff-1077
usn_ff_knox,vessels,Variant27,US,1979|1994,usn_ff-1078
usn_ff_knox,vessels,Variant28,US,1980|1992,usn_ff-1079
usn_ff_knox,vessels,Variant29,US,1980|1992,usn_ff-1080
usn_ff_knox,vessels,Variant30,US,1983|1993,usn_ff-1081
usn_ff_knox,vessels,Variant31,US,1980|1992,usn_ff-1082
usn_ff_knox,vessels,Variant32,US,1980|1992,usn_ff-1083
usn_ff_knox,vessels,Variant33,US,1980|1992,usn_ff-1084
usn_ff_knox,vessels,Variant34,US,1981|1994,usn_ff-1085
usn_ff_knox,vessels,Variant35,US,1980|1992,usn_ff-1086
usn_ff_knox,vessels,Variant36,US,1981|1993,usn_ff-1087
usn_ff_knox,vessels,Variant37,US,1979|1992,usn_ff-1088
usn_ff_knox,vessels,Variant38,US,1980|1994,usn_ff-1089
usn_ff_knox,vessels,Variant39,US,1980|1994,usn_ff-1090
usn_ff_knox,vessels,Variant40,US,1982|1991,usn_ff-1091
usn_ff_knox,vessels,Variant41,US,1979|1993,usn_ff-1092
usn_ff_knox,vessels,Variant42,US,1981|1993,usn_ff-1093
usn_ff_knox,vessels,Variant43,US,1983|1992,usn_ff-1094
usn_ff_knox,vessels,Variant44,US,1979|1994,usn_ff-1095
usn_ff_knox,vessels,Variant45,US,1980|1991,usn_ff-1096
usn_ff_knox,vessels,Variant46,US,1983|1994,usn_ff-1097
usn_ff_knox_72,vessels,Default,US,1969|1980,transparent
usn_ff_knox_72,vessels,Variant1,US,1969|1980,usn_ff-1052
usn_ff_knox_72,vessels,Variant2,US,1969|1981,usn_ff-1053
usn_ff_knox_72,vessels,Variant3,US,1970|1981,usn_ff-1054
usn_ff_knox_72,vessels,Variant4,US,1969|1981,usn_ff-1055
usn_ff_knox_72,vessels,Variant5,US,1969|1980,usn_ff-1056
usn_ff_knox_72,vessels,Variant6,US,1970|1980,usn_ff-1057
usn_ff_knox_72,vessels,Variant7,US,1969|1981,usn_ff-1058
usn_ff_knox_72,vessels,Variant8,US,1970|1981,usn_ff-1059
usn_ff_knox_72,vessels,Variant9,US,1970|1981,usn_ff-1060
usn_ff_knox_72,vessels,Variant10,US,1970|1981,usn_ff-1061
usn_ff_knox_72,vessels,Variant11,US,1970|1980,usn_ff-1062
usn_ff_knox_72,vessels,Variant12,US,1971|1983,usn_ff-1063
usn_ff_knox_72,vessels,Variant13,US,1970|1983,usn_ff-1064
usn_ff_knox_72,vessels,Variant14,US,1972|1980,usn_ff-1065
usn_ff_knox_72,vessels,Variant15,US,1971|1980,usn_ff-1066
usn_ff_knox_72,vessels,Variant16,US,1971|1980,usn_ff-1067
usn_ff_knox_72,vessels,Variant17,US,1970|1980,usn_ff-1068
usn_ff_knox_72,vessels,Variant18,US,1972|1981,usn_ff-1069
usn_ff_knox_72,vessels,Variant19,US,1970|1981,usn_ff-1070
usn_ff_knox_72,vessels,Variant20,US,1970|1981,usn_ff-1071
usn_ff_knox_72,vessels,Variant21,US,1972|1980,usn_ff-1072
usn_ff_knox_72,vessels,Variant22,US,1971|1980,usn_ff-1073
usn_ff_knox_72,vessels,Variant23,US,1970|1980,usn_ff-1074
usn_ff_knox_72,vessels,Variant24,US,1971|1983,usn_ff-1075
usn_ff_knox_72,vessels,Variant25,US,1970|1983,usn_ff-1076
usn_ff_knox_72,vessels,Variant26,US,1971|1979,usn_ff-1077
usn_ff_knox_72,vessels,Variant27,US,1971|1979,usn_ff-1078
usn_ff_knox_72,vessels,Variant28,US,1971|1980,usn_ff-1079
usn_ff_knox_72,vessels,Variant29,US,1971|1980,usn_ff-1080
usn_ff_knox_72,vessels,Variant30,US,1971|1983,usn_ff-1081
usn_ff_knox_72,vessels,Variant31,US,1971|1980,usn_ff-1082
usn_ff_knox_84,vessels,Default,US,,transparent
usn_ff_knox_84,vessels,Variant1,US,1983|1992,usn_ff-1052
usn_ff_knox_84,vessels,Variant2,US,1984|1991,usn_ff-1053
usn_ff_knox_84,vessels,Variant3,US,1984|1991,usn_ff-1054
usn_ff_knox_84,vessels,Variant4,US,1984|1991,usn_ff-1055
usn_ff_knox_84,vessels,Variant5,US,1983|1992,usn_ff-1056
usn_ff_knox_84,vessels,Variant6,US,1983|1992,usn_ff-1057
usn_ff_knox_84,vessels,Variant7,US,1984|1991,usn_ff-1058
usn_ff_knox_84,vessels,Variant8,US,1984|1991,usn_ff-1059
usn_ff_knox_84,vessels,Variant9,US,1984|1991,usn_ff-1060
usn_ff_knox_84,vessels,Variant10,US,1984|1991,usn_ff-1061
